year,colony,nestcode_rearing,ring,date_hatch,mass_50,wing_50,sternum_50,brood_size
2021,Solothurn,BT2021E98,ring_001522,26/06/21,84.4,217,37.7,3
2021,Solothurn,BT2021F4,ring_001358,26/06/21,91.1,204,38.3,3
2021,Solothurn,BT2021F4,ring_000885,26/06/21,87.6,183,35.8,3
2021,Solothurn,BT2021F4,ring_001591,26/06/21,102.8,211,39.8,3
2021,Solothurn,BT2021G83,ring_001225,26/06/21,90.5,215,38.5,3
2021,Solothurn,BT2021H49,ring_000106,26/06/21,110.8,215,41.3,3
2021,Solothurn,BT2021B86,ring_001214,28/06/21,81.2,213,39.5,3
2021,Solothurn,BT2021B86,ring_002194,28/06/21,77.9,172,33.8,3
2021,Solothurn,BT2021B86,ring_002422,28/06/21,98.3,214,38.5,3
2021,Solothurn,BT2021E23,ring_002584,28/06/21,108,218,39.9,3
2021,Solothurn,BT2021E23,ring_002922,28/06/21,108.6,207,36.6,3
2021,Solothurn,BT2021G107,ring_001502,28/06/21,97.8,211,41.8,3
2021,Solothurn,BT2021F8,ring_002591,28/06/21,118.2,208,40.5,3
2021,Solothurn,BT2021F5,ring_001486,28/06/21,103.5,218,38.2,3
2021,Solothurn,BT2021F5,ring_001115,28/06/21,99.1,219,38.1,3
2021,Solothurn,BT2021E43,ring_002547,29/06/21,127.3,211,38.6,3
2021,Solothurn,BT2021D79,ring_002167,29/06/21,100.7,225,38.9,3
2021,Solothurn,BT2021D79,ring_000505,29/06/21,104.8,224,38,3
2021,Solothurn,BT2021B100,ring_002073,29/06/21,96.9,209,39.1,3
2021,Solothurn,BT2021B100,ring_003060,29/06/21,102.1,225,40.8,3
2021,Solothurn,BT2021B100,ring_000055,29/06/21,101.2,211,40,3
2021,Solothurn,BT2021A63,ring_000456,30/06/21,105.2,209,39.7,2
2021,Solothurn,BT2021A63,ring_002803,30/06/21,102.1,208,39.9,2
2021,Solothurn,BT2021A11,ring_002653,30/06/21,102.2,224,40.8,3
2021,Solothurn,BT2021G10,ring_001267,30/06/21,124.5,212,38.7,1
2021,Solothurn,BT2021H74,ring_000924,30/06/21,94.9,224,38.9,3
2021,Solothurn,BT2021E99,ring_001561,03/07/21,122.2,205,37.6,2
2021,Solothurn,BT2021C38,ring_000664,02/07/21,83.3,195,39.9,3
2021,Solothurn,BT2021C38,ring_000644,02/07/21,94.9,195,39.6,3
2021,Solothurn,BT2021F68,ring_000429,03/07/21,67.7,190,37.8,3
2021,Solothurn,BT2021C28,ring_000602,03/07/21,104.4,200,39.5,2
2021,Solothurn,BT2021C28,ring_000337,03/07/21,108.5,190,39.4,2
2021,Solothurn,BT2021B87,ring_001330,04/07/21,92.3,192,38.5,2
2021,Solothurn,BT2021B47,ring_002915,04/07/21,93.3,189,36.5,3
2021,Solothurn,BT2021B47,ring_000880,04/07/21,76.8,166,35.2,3
2021,Solothurn,BT2021G14,ring_002905,07/07/21,107,202,37.2,2
2021,Solothurn,BT2021C38,ring_002593,02/07/21,74,167,34,3
2021,Solothurn,BT2021F21,ring_001031,10/07/21,110.5,197,41.8,1
2021,Solothurn,BT2021G107,ring_002958,28/06/21,97.5,188,37.9,3
2020,Solothurn,BT2020A71,ring_000205,10/06/20,100.7,223,41.8,1
2020,Solothurn,BT2020C13,ring_002222,10/06/20,92.5,215,39.9,3
2020,Solothurn,BT2020C13,ring_000745,10/06/20,95.5,218,38.2,3
2020,Solothurn,BT2020C13,ring_002815,10/06/20,95.2,214,39.5,3
2020,Solothurn,BT2020A50,ring_000386,08/06/20,91.2,216,38.1,3
2020,Solothurn,BT2020A50,ring_002675,08/06/20,96.8,224,39.5,3
2020,Solothurn,BT2020A50,ring_000713,08/06/20,88.5,230,38.6,3
2020,Solothurn,BT2020B62,ring_002452,15/06/20,96.1,221,39.7,3
2020,Solothurn,BT2020B62,ring_000159,15/06/20,85.5,224,38.9,3
2020,Solothurn,BT2020B62,ring_001061,15/06/20,93.7,221,39.6,3
2020,Solothurn,BT2020B2,ring_002774,10/06/20,88.5,216,38.9,3
2020,Solothurn,BT2020B2,ring_000920,10/06/20,92.9,213,38.5,3
2020,Solothurn,BT2020F55,ring_002903,14/06/20,90.4,219,39.7,3
2020,Solothurn,BT2020B16,ring_001962,09/06/20,101.7,222,41.7,2
2020,Solothurn,BT2020B16,ring_001533,09/06/20,95.1,213,40.2,2
2020,Solothurn,BT2020C94,ring_000822,10/06/20,108.6,227,41.4,3
2020,Solothurn,BT2020C94,ring_000060,10/06/20,95.8,220,39.6,3
2020,Solothurn,BT2020C28,ring_000855,15/06/20,90.4,218,39.3,3
2020,Solothurn,BT2020C28,ring_000133,15/06/20,97.4,222,39.7,3
2020,Solothurn,BT2020A11,ring_002416,15/06/20,89.7,224,40,3
2020,Solothurn,BT2020A11,ring_002701,15/06/20,89.4,222,41.1,3
2020,Solothurn,BT2020D80,ring_000438,15/06/20,83.7,220,38,3
2020,Solothurn,BT2020D80,ring_002304,15/06/20,83.1,217,40,3
2020,Solothurn,BT2020D80,ring_000457,15/06/20,77.9,219,39.3,3
2020,Solothurn,BT2020D97,ring_001276,10/06/20,94.5,213,40.9,3
2020,Solothurn,BT2020D97,ring_000532,10/06/20,101.4,225,42,3
2020,Solothurn,BT2020E23,ring_001954,10/06/20,107.7,215,38.8,2
2020,Solothurn,BT2020E23,ring_000658,10/06/20,99.4,218,39,2
2020,Solothurn,BT2020E66,ring_001160,07/06/20,74.7,212,38,3
2020,Solothurn,BT2020E66,ring_000075,07/06/20,84.2,213,39.5,3
2020,Solothurn,BT2020F5,ring_001793,07/06/20,99.2,226,39.8,3
2020,Solothurn,BT2020F5,ring_000990,07/06/20,90.6,222,37.5,3
2020,Solothurn,BT2020F5,ring_003173,07/06/20,98.5,219,38.3,3
2020,Solothurn,BT2020E98,ring_001212,10/06/20,94.3,223,38.5,3
2020,Solothurn,BT2020E98,ring_002770,10/06/20,88.7,226,40.8,3
2020,Solothurn,BT2020E99,ring_001077,07/06/20,109,228,41.5,3
2020,Solothurn,BT2020E99,ring_001859,07/06/20,110,220,40.9,3
2020,Solothurn,BT2020F8,ring_002311,12/06/20,111.6,219,40,3
2020,Solothurn,BT2020F8,ring_002477,12/06/20,115.5,220,42.8,3
2020,Solothurn,BT2020F8,ring_001976,12/06/20,97.1,190,36.8,3
2020,Solothurn,BT2020F55,ring_002843,14/06/20,86.9,221,40,3
2020,Solothurn,BT2020F55,ring_000859,14/06/20,88.2,220,38.9,3
2020,Solothurn,BT2020G83,ring_001899,15/06/20,86.7,218,39.5,3
2020,Solothurn,BT2020H41,ring_000998,06/06/20,105.4,212,39.4,3
2020,Solothurn,BT2020H41,ring_000981,06/06/20,104.6,211,40,3
2020,Solothurn,BT2020H49,ring_001248,12/06/20,114.2,220,41.5,3
2020,Solothurn,BT2020H49,ring_002499,12/06/20,113.7,217,39.5,3
2020,Solothurn,BT2020H49,ring_002359,12/06/20,116.8,211,40.8,3
2020,Solothurn,BT2020H70,ring_001833,19/06/20,98.6,224,40,3
2020,Solothurn,BT2020H70,ring_000250,19/06/20,95.8,220,38.4,3
2020,Solothurn,BT2020H53,ring_000461,18/06/20,95.2,217,40.9,3
2020,Solothurn,BT2020H53,ring_001272,18/06/20,98.2,216,41,3
2020,Solothurn,BT2020H53,ring_000294,18/06/20,96.9,222,39.3,3
2020,Solothurn,BT2020H106,ring_001552,17/06/20,92,222,39.6,2
2022,Solothurn,BT2022A50,ring_000076,09/06/22,88,222,39.5,2
2022,Solothurn,BT2022G83,ring_002102,10/06/22,88.7,212,37.5,3
2022,Solothurn,BT2022G83,ring_000063,10/06/22,79.2,215,39,3
2022,Solothurn,BT2022B17,ring_000492,13/06/22,104.2,221,40.8,3
2022,Solothurn,BT2022D721,ring_002554,13/06/22,93.1,225,40.3,3
2022,Solothurn,BT2022D721,ring_001615,13/06/22,90.4,210,38.6,3
2022,Solothurn,BT2022D721,ring_001443,13/06/22,102.1,219,39.3,3
2022,Solothurn,BT2022F5,ring_003159,13/06/22,100.8,216,39,2
2022,Solothurn,BT2022F5,ring_000100,13/06/22,86.6,221,38.5,2
2022,Solothurn,BT2022E66,ring_001896,11/06/22,83.4,217,40.9,3
2022,Solothurn,BT2022E66,ring_002034,11/06/22,82.3,222,39.6,3
2022,Solothurn,BT2022E66,ring_003181,11/06/22,85.3,220,39.1,3
2022,Solothurn,BT2022E98,ring_000735,12/06/22,90.7,221,40.1,2
2022,Solothurn,BT2022E98,ring_001603,12/06/22,96.4,225,40.3,2
2022,Solothurn,BT2022E23,ring_002810,16/06/22,97.5,217,40.3,3
2022,Solothurn,BT2022E23,ring_000767,16/06/22,93.8,218,40.8,3
2022,Solothurn,BT2022F36,ring_003137,15/06/22,109.1,221,40.3,3
2022,Solothurn,BT2022F36,ring_000404,15/06/22,103.4,223,40.4,3
2022,Solothurn,BT2022F36,ring_002465,15/06/22,100.7,224,40.6,3
2022,Solothurn,BT2022G14,ring_001091,15/06/22,98.5,211,39.1,1
2022,Solothurn,BT2022A11,ring_001487,17/06/22,90.3,210,38.2,3
2022,Solothurn,BT2022F8,ring_001054,11/06/22,101.8,228,42,3
2022,Solothurn,BT2022B86,ring_003019,17/06/22,84.7,226,39.2,3
2022,Solothurn,BT2022B86,ring_002678,17/06/22,86.6,222,39.2,3
2022,Solothurn,BT2022B86,ring_002781,17/06/22,86,219,39.1,3
2022,Solothurn,BT2022B100,ring_002986,16/06/22,100.4,226,42.6,3
2022,Solothurn,BT2022B100,ring_003092,16/06/22,102.4,222,40.8,3
2022,Solothurn,BT2022E43,ring_002126,14/06/22,99.4,216,39.6,3
2022,Solothurn,BT2022E43,ring_001525,14/06/22,94.3,222,39.8,3
2022,Solothurn,BT2022E43,ring_000667,14/06/22,98.5,183,38.8,3
2022,Solothurn,BT2022E99,ring_000975,17/06/22,83.1,216,39,3
2022,Solothurn,BT2022E99,ring_001979,17/06/22,85.4,214,39.9,3
2022,Solothurn,BT2022E99,ring_000049,17/06/22,84.4,210,37.8,3
2022,Solothurn,BT2022B62,ring_001577,19/06/22,97.3,224,41.3,3
2022,Solothurn,BT2022B62,ring_000738,19/06/22,95.4,227,41.2,3
2022,Solothurn,BT2022B62,ring_001880,19/06/22,89.3,228,41.1,3
2022,Solothurn,BT2022B2,ring_002847,20/06/22,92.9,223,39.8,3
2022,Solothurn,BT2022B2,ring_002394,20/06/22,94.5,222,40.9,3
2022,Solothurn,BT2022A63,ring_002164,16/06/22,102.8,208,39.8,3
2022,Solothurn,BT2022D80,ring_001714,22/06/22,90.2,218,39.6,2
2022,Solothurn,BT2022D80,ring_002193,22/06/22,92.3,215,39.5,2
2022,Solothurn,BT2022B65,ring_000646,26/06/22,79.8,216,37.9,2
2022,Solothurn,BT2022B47,ring_003013,02/07/22,77.8,218,40.2,3
2022,Solothurn,BT2022B47,ring_000313,02/07/22,77.5,215,39.6,3
2022,Solothurn,BT2022B47,ring_003139,02/07/22,63.1,207,38.2,3
2023,Solothurn,BT2023A50,ring_001397,07/06/23,86.1,222,38.1,2
2023,Solothurn,BT2023A50,ring_002757,07/06/23,93.9,225,39.9,2
2023,Solothurn,BT2023E66,ring_001595,07/06/23,81.1,217,40,3
2023,Solothurn,BT2023E66,ring_002841,07/06/23,79.2,212,38.5,3
2023,Solothurn,BT2023E66,ring_001379,07/06/23,71.2,197,36.9,3
2023,Solothurn,BT2023A71,ring_001493,06/06/23,98.4,222,34.5,2
2023,Solothurn,BT2023A71,ring_002516,06/06/23,92.3,231,39.4,2
2023,Solothurn,BT2023F5,ring_002376,08/06/23,87.9,221,39.5,3
2023,Solothurn,BT2023F5,ring_002848,08/06/23,93.9,220,38,3
2023,Solothurn,BT2023F5,ring_000094,08/06/23,96.9,219,30.5,3
2023,Solothurn,BT2023F4,ring_001434,09/06/23,95.3,222,39,2
2023,Solothurn,BT2023F4,ring_002971,09/06/23,93.5,219,39.6,2
2023,Solothurn,BT2023F8,ring_001761,08/06/23,103,226,40.4,2
2023,Solothurn,BT2023F8,ring_001256,08/06/23,113.9,235,42,2
2023,Solothurn,BT2023B17,ring_000455,09/06/23,94.9,207,39.1,3
2023,Solothurn,BT2023E43,ring_002484,10/06/23,94.7,224,38.5,3
2023,Solothurn,BT2023E43,ring_001869,10/06/23,92.5,229,40.3,3
2023,Solothurn,BT2023E43,ring_001436,10/06/23,97,221,39.7,3
2023,Solothurn,BT2023F35,ring_000841,12/06/23,78.2,220,37.7,3
2023,Solothurn,BT2023F35,ring_000671,12/06/23,83.3,220,38.9,3
2023,Solothurn,BT2023F35,ring_001427,12/06/23,79.8,218,37,3
2023,Solothurn,BT2023F36,ring_002938,10/06/23,103.1,230,41,3
2023,Solothurn,BT2023F36,ring_001651,10/06/23,101.1,229,39,3
2023,Solothurn,BT2023F36,ring_001556,10/06/23,97.2,227,40.6,3
2023,Solothurn,BT2023G14,ring_001574,10/06/23,106,233,41.9,2
2023,Solothurn,BT2023A11,ring_000140,13/06/23,91.7,220,39.3,3
2023,Solothurn,BT2023A11,ring_001294,13/06/23,96,213,41,3
2023,Solothurn,BT2023B86,ring_001003,14/06/23,87.1,212,39.3,2
2023,Solothurn,BT2023G107,ring_003055,13/06/23,92.7,217,39.3,3
2023,Solothurn,BT2023B2,ring_002583,15/06/23,89.2,222,39.9,2
2023,Solothurn,BT2023B2,ring_001327,15/06/23,91.9,225,40,2
2023,Solothurn,BT2023D96,ring_001289,16/06/23,91.1,221,39.2,3
2023,Solothurn,BT2023D96,ring_003135,16/06/23,86.3,213,40.1,3
2023,Solothurn,BT2023D96,ring_002480,16/06/23,101.6,221,41.1,3
2023,Solothurn,BT2023E99,ring_001733,15/06/23,97,216,39.8,3
2023,Solothurn,BT2023E99,ring_001291,15/06/23,93.1,222,37.2,3
2023,Solothurn,BT2023B100,ring_000323,17/06/23,76,208,39.7,3
2023,Solothurn,BT2023B100,ring_000331,17/06/23,83.4,220,41,3
2023,Solothurn,BT2023B100,ring_001921,17/06/23,78.7,217,39.8,3
2023,Solothurn,BT2023E98,ring_002250,17/06/23,92,222,38.9,3
2023,Solothurn,BT2023C29,ring_001961,19/06/23,93.8,222,39.1,2
2023,Solothurn,BT2023C29,ring_003070,19/06/23,85.4,209,39.5,2
2023,Solothurn,BT2023B87,ring_001709,18/06/23,89.3,221,39,2
2023,Solothurn,BT2023B87,ring_000666,18/06/23,90.3,222,40.6,2
2023,Solothurn,BT2023E23,ring_001342,18/06/23,80.4,213,37.7,3
2023,Solothurn,BT2023E23,ring_001053,18/06/23,87,218,40.1,3
2023,Solothurn,BT2023H49,ring_001377,18/06/23,101.5,195,39.5,3
2023,Solothurn,BT2023H49,ring_002489,18/06/23,92.9,210,40.1,3
2023,Solothurn,BT2023H12,ring_001741,18/06/23,92.3,212,37.7,3
2023,Solothurn,BT2023G54,ring_000158,19/06/23,86,217,40.4,3
2023,Solothurn,BT2023G54,ring_000983,19/06/23,84.4,225,39.5,3
2023,Solothurn,BT2023B62,ring_001604,21/06/23,100.2,225,40.4,2
2023,Solothurn,BT2023C13,ring_001041,21/06/23,105.3,219,40,3
2023,Solothurn,BT2023C13,ring_003110,21/06/23,106.2,225,39.6,3
2023,Solothurn,BT2023C94,ring_001259,21/06/23,109.6,224,40.1,2
2023,Solothurn,BT2023C94,ring_003025,21/06/23,105.7,218,39.1,2
2023,Solothurn,BT2023H53,ring_000668,20/06/23,116.1,218,38.8,3
2023,Solothurn,BT2023B65,ring_003148,23/06/23,96.9,200,39.1,3
2023,Solothurn,BT2023B44,ring_000010,22/06/23,82.7,211,39.4,3
2023,Solothurn,BT2023H26,ring_000726,23/06/23,92.8,216,39.4,3
2023,Solothurn,BT2023H26,ring_001466,23/06/23,92.4,214,39.5,3
2023,Solothurn,BT2023B47,ring_002766,25/06/23,93.5,198,38.5,3
2023,Solothurn,BT2023C38,ring_002138,24/06/23,100.5,220,40,3
2023,Solothurn,BT2023C38,ring_002211,24/06/23,98.5,207,38.7,3
2023,Solothurn,BT2023C38,ring_000743,24/06/23,97.5,219,40.3,3
2023,Solothurn,BT2023B44,ring_000673,22/06/23,83.8,204,39.2,3
